user_id,job_id,rating_explicite,commentaire_texte_anglais
user_729,job_0,2.0,Service was as expected. Neither impressive nor disappointing.
user_755,job_126,4.0,Professional and courteous. Completed the Traditional pastry making work perfectly.
user_185,job_194,4.0,
user_187,job_297,3.0,Service was as expected. Neither impressive nor disappointing.
user_910,job_462,5.0,Professional and courteous. Completed the Agricultural consulting work perfectly.
user_746,job_408,,
user_310,job_113,,
user_90,job_348,1.0,
user_566,job_282,4.0,Excellent service for Homemade couscous. Very professional and punctual.
user_313,job_304,,
user_419,job_429,5.0,Very pleased with the results. Expert in Traditional music performance with fair pricing.
user_2,job_317,3.0,Service was as expected. Neither impressive nor disappointing.
user_460,job_368,2.0,
user_931,job_166,5.0,
user_32,job_66,5.0,
user_227,job_122,,
user_886,job_342,4.0,Professional and courteous. Completed the Olive harvesting work perfectly.
user_156,job_423,4.0,Excellent communication and service. Best handcrafts professional in Tissemsilt.
user_117,job_496,3.0,The Computer maintenance service was adequate. Nothing exceptional but got the job done.
user_906,job_271,,
user_322,job_45,5.0,Professional and courteous. Completed the Furniture transport work perfectly.
user_360,job_215,,
user_577,job_145,4.0,Excellent communication and service. Best home services professional in El Meniaa.
user_491,job_353,,
user_895,job_377,5.0,
user_29,job_312,4.0,Professional and courteous. Completed the Smartphone repair work perfectly.
user_226,job_168,,
user_539,job_111,,
user_192,job_483,4.0,Excellent service for Catering for special events. Very professional and punctual.
user_311,job_454,,
user_447,job_284,3.0,Decent work but took longer than expected for Mobile app development completion.
user_231,job_387,5.0,The quality of work was outstanding. I'll definitely hire again for Irrigation system installation.
user_909,job_81,,
user_493,job_451,4.0,
user_404,job_75,3.0,Decent work but took longer than expected for DJ services completion.
user_899,job_163,,
user_498,job_464,,
user_67,job_410,4.0,Very pleased with the results. Expert in Plumbing repairs with fair pricing.
user_726,job_165,,
user_994,job_194,5.0,Excellent service for Housekeeping. Very professional and punctual.
user_270,job_160,5.0,
user_232,job_455,2.0,
user_240,job_420,5.0,
user_172,job_42,4.0,
user_633,job_407,4.0,
user_620,job_349,1.0,Didn't complete the Traditional music performance job properly. Had to find someone else.
user_671,job_496,4.0,Professional and courteous. Completed the Computer maintenance work perfectly.
user_251,job_362,,
user_533,job_464,,
user_874,job_24,5.0,Very satisfied with the Science tutoring service. Fast and efficient.
user_157,job_287,3.0,Fair price for the quality. Average food & cuisine service provider in Tizi Ouzou.
user_625,job_199,,
user_58,job_144,3.0,The Wood crafting service was adequate. Nothing exceptional but got the job done.
user_907,job_320,1.0,Very late and poor quality work. Avoid for maintenance & repairs needs.
user_782,job_223,3.0,
user_549,job_339,,
user_376,job_83,,
user_628,job_486,5.0,
user_443,job_391,5.0,Great work in Laghouat! Would recommend to others looking for home services services.
user_443,job_286,3.0,Reasonable quality work. Some aspects of the City tours could be better.
user_834,job_427,5.0,Great work in Laghouat! Would recommend to others looking for handcrafts services.
user_903,job_154,,
user_76,job_275,,
user_745,job_419,3.0,Completed the job as required. Standard teaching & education service.
user_765,job_372,5.0,
user_309,job_162,4.0,Very satisfied with the Electrical installations service. Fast and efficient.
user_249,job_408,,
user_44,job_126,,
user_888,job_231,1.0,Disappointed with the Smartphone repair service. Many issues left unresolved.
user_237,job_144,3.0,Fair price for the quality. Average handcrafts service provider in Constantine.
user_620,job_263,2.0,Average work for agriculture & gardening. Could improve on timeliness.
user_150,job_52,,
user_297,job_253,5.0,Excellent service for Logo design. Very professional and punctual.
user_753,job_140,3.0,Completed the job as required. Standard beauty & wellness service.
user_543,job_182,5.0,Great work in Sétif! Would recommend to others looking for teaching & education services.
user_554,job_330,2.0,Decent work but took longer than expected for Olive harvesting completion.
user_915,job_344,,
user_171,job_265,3.0,Reasonable quality work. Some aspects of the Event decoration could be better.
user_762,job_118,4.0,Very satisfied with the Irrigation system installation service. Fast and efficient.
user_938,job_87,,
user_337,job_143,5.0,
user_570,job_6,,
user_854,job_92,4.0,
user_141,job_220,3.0,
user_453,job_388,,
user_819,job_40,3.0,The Cooking lessons service was adequate. Nothing exceptional but got the job done.
user_985,job_361,1.0,
user_134,job_431,,
user_408,job_96,,
user_528,job_256,5.0,Excellent service for E-commerce setup. Very professional and punctual.
user_345,job_388,4.0,Very pleased with the results. Expert in Irrigation system installation with fair pricing.
user_422,job_7,5.0,Excellent communication and service. Best teaching & education professional in El Oued.
user_167,job_418,4.0,Professional and courteous. Completed the Manicure & pedicure work perfectly.
user_150,job_113,5.0,Very satisfied with the Agricultural consulting service. Fast and efficient.
user_326,job_6,,
user_367,job_136,,
user_703,job_14,3.0,Acceptable service in Ouled Djellal. Some minor issues but overall okay.
user_153,job_475,5.0,Professional and courteous. Completed the Agricultural consulting work perfectly.
user_454,job_186,4.0,
user_473,job_69,4.0,
user_920,job_105,5.0,Professional and courteous. Completed the Car mechanics work perfectly.
user_952,job_81,3.0,
user_627,job_363,,
user_926,job_272,3.0,
user_695,job_272,3.0,Acceptable service in Naâma. Some minor issues but overall okay.
user_647,job_150,,
user_719,job_57,4.0,
user_76,job_387,,
user_826,job_357,2.0,
user_998,job_263,4.0,
user_463,job_297,,
user_294,job_145,4.0,Professional and courteous. Completed the Home renovation work perfectly.
user_904,job_11,4.0,Professional and courteous. Completed the Graphic design work perfectly.
user_771,job_432,5.0,The quality of work was outstanding. I'll definitely hire again for Car mechanics.
user_634,job_330,,
user_418,job_496,5.0,
user_880,job_451,4.0,Great work in Constantine! Would recommend to others looking for handcrafts services.
user_357,job_214,4.0,Great work in Béchar! Would recommend to others looking for food & cuisine services.
user_363,job_162,,
user_269,job_339,,
user_913,job_61,2.0,Acceptable service in M'Sila. Some minor issues but overall okay.
user_634,job_57,3.0,Completed the job as required. Standard transportation service.
user_449,job_254,5.0,
user_882,job_192,,
user_836,job_67,4.0,Exceptional skills in agriculture & gardening. The job was completed ahead of schedule.
user_950,job_249,3.0,
user_108,job_179,5.0,
user_318,job_148,2.0,Fair price for the quality. Average transportation service provider in Constantine.
user_86,job_371,3.0,Completed the job as required. Standard teaching & education service.
user_642,job_466,5.0,
user_393,job_397,5.0,
user_890,job_149,,
user_753,job_131,,
user_328,job_236,5.0,Very pleased with the results. Expert in Home appliance repair with fair pricing.
user_942,job_432,4.0,
user_645,job_442,5.0,
user_999,job_221,,
user_133,job_129,4.0,
user_143,job_142,,
user_559,job_111,4.0,
user_297,job_102,,
user_176,job_268,5.0,
user_883,job_18,,
user_606,job_263,,
user_751,job_123,4.0,
user_214,job_242,,
user_424,job_485,,
user_177,job_267,3.0,The French language lessons service was adequate. Nothing exceptional but got the job done.
user_45,job_419,,
user_344,job_126,4.0,Excellent communication and service. Best food & cuisine professional in Tébessa.
user_558,job_33,4.0,Excellent communication and service. Best beauty & wellness professional in Blida.
user_699,job_34,3.0,Acceptable service in Skikda. Some minor issues but overall okay.
user_319,job_42,4.0,
user_833,job_113,,
user_896,job_113,,
user_543,job_299,1.0,Very late and poor quality work. Avoid for teaching & education needs.
user_303,job_326,,
user_284,job_113,,
user_747,job_205,,
user_856,job_235,,
user_599,job_365,,
user_467,job_117,3.0,
user_335,job_77,,
user_565,job_287,2.0,
user_201,job_341,,
user_433,job_43,,
user_830,job_78,1.0,
user_154,job_270,4.0,Very pleased with the results. Expert in Traditional bread baking with fair pricing.
user_150,job_285,3.0,Decent work but took longer than expected for Airport pickup completion.
user_177,job_182,3.0,Fair price for the quality. Average teaching & education service provider in Sétif.
user_555,job_448,,
user_349,job_234,5.0,Very satisfied with the Traditional dress sewing service. Fast and efficient.
user_750,job_276,,
user_533,job_195,1.0,
user_184,job_388,3.0,Service was as expected. Neither impressive nor disappointing.
user_244,job_381,4.0,Exceptional skills in handcrafts. The job was completed ahead of schedule.
user_554,job_357,,
user_189,job_128,2.0,Decent work but took longer than expected for Makeup services completion.
user_832,job_335,5.0,
user_707,job_175,,
user_48,job_171,2.0,Completed the job as required. Standard events & celebrations service.
user_956,job_287,1.0,Very late and poor quality work. Avoid for food & cuisine needs.
user_311,job_107,3.0,
user_31,job_451,3.0,
user_629,job_417,3.0,Fair price for the quality. Average food & cuisine service provider in Touggourt.
user_925,job_62,3.0,Reasonable quality work. Some aspects of the Henna art could be better.
user_176,job_27,5.0,
user_64,job_25,3.0,Fair price for the quality. Average home services service provider in Tébessa.
user_704,job_449,,
user_382,job_299,,
user_943,job_302,4.0,Excellent service for Henna art. Very professional and punctual.
user_599,job_315,4.0,Exceptional skills in handcrafts. The job was completed ahead of schedule.
user_102,job_204,,
user_67,job_129,3.0,
user_263,job_14,1.0,Not worth the price. Better digital services services available in Ouled Djellal.
user_730,job_485,4.0,Professional and courteous. Completed the Makeup services work perfectly.
user_924,job_19,3.0,Completed the job as required. Standard home services service.
user_357,job_402,3.0,Decent work but took longer than expected for Car mechanics completion.
user_809,job_298,5.0,Excellent communication and service. Best transportation professional in In Guezzam.
user_412,job_89,3.0,
user_557,job_102,,
user_526,job_79,4.0,Excellent service for Homemade couscous. Very professional and punctual.
user_43,job_346,5.0,Very pleased with the results. Expert in Science tutoring with fair pricing.
user_126,job_424,5.0,Great work in Bordj Bou Arréridj! Would recommend to others looking for food & cuisine services.
user_796,job_342,,
user_473,job_496,5.0,
user_907,job_364,5.0,Professional and courteous. Completed the Graphic design work perfectly.
user_364,job_86,4.0,
user_567,job_5,,
user_866,job_69,3.0,Decent work but took longer than expected for Moving assistance completion.
user_745,job_256,4.0,
user_807,job_402,,
user_207,job_162,,
user_771,job_59,4.0,Great work in Béchar! Would recommend to others looking for home services services.
user_442,job_326,5.0,Very pleased with the results. Expert in Science tutoring with fair pricing.
user_919,job_22,2.0,Service was as expected. Neither impressive nor disappointing.
user_261,job_423,4.0,
user_726,job_138,3.0,Completed the job as required. Standard handcrafts service.
user_56,job_386,,
user_965,job_102,,
user_42,job_107,1.0,Didn't complete the Private math tutoring job properly. Had to find someone else.
user_739,job_50,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_370,job_372,,
user_807,job_353,1.0,The service was below expectations. Delays and communication problems.
user_736,job_407,,
user_114,job_370,5.0,
user_47,job_444,4.0,
user_328,job_84,2.0,Completed the job as required. Standard teaching & education service.
user_265,job_134,2.0,
user_401,job_160,3.0,The Garden maintenance service was adequate. Nothing exceptional but got the job done.
user_514,job_76,4.0,
user_864,job_351,,
user_222,job_74,,
user_170,job_403,4.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.
user_82,job_284,4.0,
user_63,job_40,,
user_609,job_464,2.0,
user_444,job_464,4.0,Very satisfied with the University exam preparation service. Fast and efficient.
user_720,job_52,5.0,Very satisfied with the Furniture transport service. Fast and efficient.
user_655,job_408,5.0,Very pleased with the results. Expert in Makeup services with fair pricing.
user_170,job_114,,
user_736,job_159,2.0,
user_617,job_170,4.0,Exceptional skills in home services. The job was completed ahead of schedule.
user_274,job_327,5.0,Very satisfied with the Traditional music performance service. Fast and efficient.
user_776,job_332,5.0,
user_618,job_195,4.0,Professional and courteous. Completed the Website development work perfectly.
user_514,job_297,,
user_602,job_73,1.0,
user_762,job_71,5.0,
user_176,job_43,5.0,
user_912,job_191,3.0,
user_297,job_491,4.0,
user_479,job_144,3.0,Decent work but took longer than expected for Wood crafting completion.
user_537,job_25,4.0,Great work in Tébessa! Would recommend to others looking for home services services.
user_115,job_409,4.0,
user_827,job_159,,
user_771,job_0,,
user_747,job_465,,
user_992,job_41,3.0,Service was as expected. Neither impressive nor disappointing.
user_848,job_1,,
user_811,job_395,1.0,Unsatisfactory result for University exam preparation. Several problems after completion.
user_23,job_67,4.0,
user_781,job_379,,
user_802,job_104,4.0,Great work in Chlef! Would recommend to others looking for home services services.
user_984,job_374,4.0,The quality of work was outstanding. I'll definitely hire again for Catering for special events.
user_389,job_465,,
user_484,job_283,5.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_306,job_13,3.0,Reasonable quality work. Some aspects of the Fruit picking could be better.
user_521,job_233,4.0,Very pleased with the results. Expert in Arabic language teaching with fair pricing.
user_241,job_331,4.0,
user_927,job_73,,
user_526,job_478,4.0,
user_997,job_120,5.0,Very pleased with the results. Expert in Home appliance repair with fair pricing.
user_613,job_463,,
user_137,job_321,5.0,Excellent communication and service. Best food & cuisine professional in Aïn Témouchent.
user_90,job_77,,
user_447,job_34,,
user_556,job_305,,
user_184,job_50,4.0,
user_743,job_19,5.0,
user_859,job_381,,
user_377,job_125,4.0,
user_801,job_403,5.0,
user_444,job_357,,
user_294,job_335,3.0,Average work for digital services. Could improve on timeliness.
user_283,job_199,4.0,
user_836,job_323,5.0,Excellent communication and service. Best home services professional in Timimoun.
user_945,job_99,4.0,Great work in Saïda! Would recommend to others looking for food & cuisine services.
user_614,job_293,,
user_669,job_352,,
user_449,job_341,4.0,Excellent communication and service. Best beauty & wellness professional in Relizane.
user_659,job_159,5.0,Professional and courteous. Completed the Leather crafting work perfectly.
user_595,job_194,4.0,Very satisfied with the Housekeeping service. Fast and efficient.
user_746,job_63,5.0,Excellent communication and service. Best agriculture & gardening professional in M'Sila.
user_907,job_486,,
user_78,job_475,4.0,
user_560,job_386,,
user_23,job_17,,
user_373,job_203,,
user_174,job_362,2.0,
user_580,job_433,4.0,
user_529,job_176,2.0,Average work for transportation. Could improve on timeliness.
user_21,job_377,5.0,
user_76,job_158,3.0,Completed the job as required. Standard home services service.
user_570,job_274,4.0,Excellent communication and service. Best transportation professional in El Tarf.
user_343,job_85,,
user_34,job_126,5.0,Excellent communication and service. Best food & cuisine professional in Tébessa.
user_422,job_435,2.0,Reasonable quality work. Some aspects of the Air conditioner maintenance could be better.
user_113,job_253,5.0,
user_801,job_31,5.0,
user_649,job_385,3.0,Service was as expected. Neither impressive nor disappointing.
user_412,job_429,5.0,Excellent communication and service. Best events & celebrations professional in Ouled Djellal.
user_939,job_50,,
user_824,job_222,3.0,
user_413,job_246,4.0,
user_85,job_447,5.0,Great work in Tiaret! Would recommend to others looking for food & cuisine services.
user_690,job_282,3.0,
user_628,job_406,1.0,Very late and poor quality work. Avoid for handcrafts needs.
user_616,job_61,4.0,
user_579,job_232,4.0,Great work in Laghouat! Would recommend to others looking for food & cuisine services.
user_922,job_489,5.0,Excellent service for Jewelry making. Very professional and punctual.
user_393,job_61,3.0,Decent work but took longer than expected for Cooking lessons completion.
user_560,job_160,,
user_567,job_461,5.0,Great work in Oran! Would recommend to others looking for beauty & wellness services.
user_423,job_336,5.0,
user_179,job_255,3.0,Acceptable service in Médéa. Some minor issues but overall okay.
user_920,job_201,4.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.
user_833,job_440,5.0,Excellent service for Wood crafting. Very professional and punctual.
user_234,job_152,4.0,Professional and courteous. Completed the Smartphone repair work perfectly.
user_710,job_181,,
user_919,job_8,5.0,
user_303,job_483,,
user_18,job_266,2.0,Average work for maintenance & repairs. Could improve on timeliness.
user_398,job_293,4.0,Excellent service for Traditional dress sewing. Very professional and punctual.
user_587,job_223,1.0,
user_664,job_422,2.0,Decent work but took longer than expected for Air conditioner maintenance completion.
user_884,job_410,4.0,The quality of work was outstanding. I'll definitely hire again for Plumbing repairs.
user_294,job_351,,
user_420,job_434,4.0,Excellent communication and service. Best handcrafts professional in Boumerdès.
user_6,job_1,4.0,Very satisfied with the Car mechanics service. Fast and efficient.
user_149,job_310,5.0,
user_268,job_232,,
user_815,job_214,3.0,Acceptable service in Béchar. Some minor issues but overall okay.
user_806,job_277,,
user_776,job_349,4.0,Excellent communication and service. Best events & celebrations professional in El Meniaa.
user_821,job_37,2.0,Reasonable quality work. Some aspects of the Home hairdressing could be better.
user_914,job_129,5.0,Very pleased with the results. Expert in Traditional music performance with fair pricing.
user_410,job_283,4.0,
user_189,job_244,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_253,job_32,5.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.
user_19,job_6,,
user_920,job_441,,
user_695,job_462,,
user_210,job_127,4.0,
user_806,job_267,4.0,
user_211,job_122,,
user_991,job_266,,
user_285,job_208,2.0,
user_703,job_479,4.0,
user_965,job_250,,
user_474,job_255,5.0,
user_556,job_402,,
user_712,job_179,,
user_791,job_398,4.0,Very pleased with the results. Expert in Traditional dress sewing with fair pricing.
user_574,job_134,3.0,Average work for beauty & wellness. Could improve on timeliness.
user_891,job_162,3.0,Decent work but took longer than expected for Electrical installations completion.
user_428,job_300,1.0,Disappointed with the Painting services service. Many issues left unresolved.
user_519,job_84,,
user_73,job_208,,
user_351,job_77,5.0,
user_586,job_333,,
user_559,job_14,3.0,Reasonable quality work. Some aspects of the Graphic design could be better.
user_905,job_344,5.0,Very pleased with the results. Expert in Traditional carpet making with fair pricing.
user_907,job_379,,
user_926,job_45,5.0,
user_967,job_441,3.0,
user_78,job_484,4.0,The quality of work was outstanding. I'll definitely hire again for Manicure & pedicure.
user_888,job_265,,
user_94,job_306,,
user_934,job_137,3.0,Service was as expected. Neither impressive nor disappointing.
user_48,job_72,,
user_62,job_345,,
user_892,job_485,3.0,
user_510,job_224,1.0,Very late and poor quality work. Avoid for maintenance & repairs needs.
user_451,job_257,3.0,The Event photography service was adequate. Nothing exceptional but got the job done.
user_246,job_259,5.0,
user_154,job_410,4.0,Great work in El Meniaa! Would recommend to others looking for home services services.
user_333,job_322,4.0,
user_734,job_498,,
user_559,job_131,,
user_684,job_83,5.0,
user_725,job_119,,
user_808,job_92,1.0,Unsatisfactory result for Irrigation system installation. Several problems after completion.
user_188,job_215,5.0,Excellent communication and service. Best food & cuisine professional in El M'Ghair.
user_550,job_336,1.0,
user_363,job_139,2.0,
user_450,job_33,4.0,Very pleased with the results. Expert in Makeup services with fair pricing.
user_460,job_213,4.0,
user_980,job_98,,
user_413,job_481,5.0,Very pleased with the results. Expert in Logo design with fair pricing.
user_550,job_129,4.0,Professional and courteous. Completed the Traditional music performance work perfectly.
user_23,job_329,3.0,Reasonable quality work. Some aspects of the Plant care could be better.
user_132,job_389,4.0,Very pleased with the results. Expert in Traditional dress sewing with fair pricing.
user_447,job_299,3.0,Fair price for the quality. Average teaching & education service provider in Ouled Djellal.
user_626,job_76,4.0,
user_963,job_110,4.0,
user_616,job_136,4.0,Very satisfied with the Traditional bread baking service. Fast and efficient.
user_101,job_471,,
user_40,job_458,3.0,Fair price for the quality. Average maintenance & repairs service provider in Biskra.
user_695,job_301,,
user_9,job_486,,
user_211,job_128,5.0,
user_786,job_466,,
user_40,job_473,,
user_649,job_382,,
user_903,job_98,3.0,Acceptable service in Blida. Some minor issues but overall okay.
user_489,job_56,,
user_177,job_432,4.0,Excellent service for Car mechanics. Very professional and punctual.
user_349,job_139,5.0,The quality of work was outstanding. I'll definitely hire again for Electronics repair.
user_253,job_31,5.0,Very satisfied with the Wood crafting service. Fast and efficient.
user_567,job_46,,
user_768,job_42,5.0,Very satisfied with the Traditional pastry making service. Fast and efficient.
user_368,job_22,5.0,
user_122,job_294,3.0,
user_310,job_267,3.0,
user_838,job_249,5.0,Excellent service for Painting services. Very professional and punctual.
user_595,job_442,4.0,Excellent service for Fruit picking. Very professional and punctual.
user_41,job_393,2.0,The Airport pickup service was adequate. Nothing exceptional but got the job done.
user_108,job_242,5.0,
user_616,job_70,2.0,Completed the job as required. Standard events & celebrations service.
user_146,job_303,4.0,
user_454,job_136,5.0,The quality of work was outstanding. I'll definitely hire again for Traditional bread baking.
user_583,job_75,1.0,
user_641,job_168,5.0,
user_39,job_276,5.0,
user_252,job_296,2.0,Acceptable service in Alger. Some minor issues but overall okay.
user_458,job_322,,
user_566,job_404,5.0,Great work in Mascara! Would recommend to others looking for teaching & education services.
user_805,job_7,3.0,Decent work but took longer than expected for Private math tutoring completion.
user_361,job_433,,
user_780,job_164,,
user_693,job_394,,
user_923,job_227,4.0,
user_591,job_312,4.0,
user_855,job_446,3.0,
user_385,job_402,,
user_520,job_308,,
user_784,job_292,,
user_22,job_474,4.0,
user_699,job_466,3.0,
user_658,job_286,,
user_219,job_285,5.0,
user_748,job_430,,
user_820,job_294,,
user_16,job_43,3.0,Service was as expected. Neither impressive nor disappointing.
user_974,job_188,4.0,
user_603,job_126,4.0,The quality of work was outstanding. I'll definitely hire again for Traditional pastry making.
user_91,job_247,3.0,
user_384,job_153,4.0,
user_236,job_112,4.0,
user_130,job_178,4.0,
user_473,job_498,3.0,
user_23,job_246,3.0,Completed the job as required. Standard transportation service.
user_857,job_420,,
user_908,job_27,,
user_816,job_160,2.0,
user_998,job_178,2.0,
user_758,job_193,4.0,Very satisfied with the Smartphone repair service. Fast and efficient.
user_704,job_210,4.0,
user_690,job_429,5.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.
user_815,job_1,1.0,
user_461,job_246,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_771,job_404,,
user_387,job_483,4.0,Excellent communication and service. Best food & cuisine professional in M'Sila.
user_189,job_329,,
user_350,job_134,,
user_11,job_257,2.0,Fair price for the quality. Average events & celebrations service provider in Alger.
user_996,job_24,,
user_872,job_376,3.0,Fair price for the quality. Average maintenance & repairs service provider in Aïn Témouchent.
user_174,job_445,3.0,
user_417,job_337,,
user_470,job_407,3.0,Completed the job as required. Standard handcrafts service.
user_951,job_443,4.0,Very satisfied with the Airport pickup service. Fast and efficient.
user_403,job_493,,
user_350,job_490,4.0,Very satisfied with the Graphic design service. Fast and efficient.
user_843,job_358,2.0,Fair price for the quality. Average maintenance & repairs service provider in Annaba.
user_107,job_128,,
user_380,job_407,,
user_378,job_197,3.0,
user_596,job_477,1.0,Unprofessional approach to the Social media management job. Wouldn't hire again.
user_245,job_139,4.0,
user_656,job_474,3.0,
user_488,job_403,5.0,
user_865,job_153,,
user_844,job_443,2.0,
user_587,job_173,2.0,Reasonable quality work. Some aspects of the Website development could be better.
user_748,job_317,,
user_742,job_12,,
user_290,job_97,5.0,Very pleased with the results. Expert in E-commerce setup with fair pricing.
user_625,job_409,,
user_13,job_443,,
user_434,job_199,1.0,Not worth the price. Better beauty & wellness services available in Bouira.
user_730,job_254,,
user_585,job_405,,
user_905,job_295,,
user_278,job_355,,
user_796,job_445,5.0,
user_797,job_34,4.0,Professional and courteous. Completed the Manicure & pedicure work perfectly.
user_450,job_21,,
user_866,job_466,4.0,
user_262,job_186,5.0,Very satisfied with the Henna art service. Fast and efficient.
user_981,job_371,4.0,
user_397,job_162,3.0,The Electrical installations service was adequate. Nothing exceptional but got the job done.
user_138,job_111,5.0,Excellent communication and service. Best digital services professional in Mostaganem.
user_849,job_313,5.0,
user_856,job_356,,
user_85,job_330,5.0,Excellent communication and service. Best agriculture & gardening professional in Illizi.
user_752,job_148,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_646,job_123,4.0,Very pleased with the results. Expert in Intercity transport with fair pricing.
user_976,job_61,,
user_756,job_445,4.0,The quality of work was outstanding. I'll definitely hire again for Event decoration.
user_72,job_369,5.0,The quality of work was outstanding. I'll definitely hire again for Mobile app development.
user_876,job_114,2.0,
user_544,job_487,5.0,
user_927,job_167,3.0,
user_560,job_65,4.0,Excellent service for Science tutoring. Very professional and punctual.
user_884,job_337,5.0,
user_90,job_107,,
user_639,job_153,,
user_172,job_2,3.0,
user_136,job_70,5.0,
user_392,job_394,,
user_812,job_90,5.0,
user_724,job_333,3.0,Acceptable service in Djelfa. Some minor issues but overall okay.
user_650,job_359,3.0,
user_690,job_413,5.0,
user_161,job_90,5.0,Professional and courteous. Completed the Massage therapy work perfectly.
user_98,job_262,5.0,The quality of work was outstanding. I'll definitely hire again for University exam preparation.
user_460,job_433,2.0,
user_747,job_268,2.0,Completed the job as required. Standard agriculture & gardening service.
user_808,job_0,3.0,Average work for maintenance & repairs. Could improve on timeliness.
user_318,job_253,3.0,
user_923,job_386,4.0,
user_545,job_52,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_1,job_283,4.0,The quality of work was outstanding. I'll definitely hire again for Home hairdressing.
user_812,job_144,4.0,Excellent service for Wood crafting. Very professional and punctual.
user_821,job_127,3.0,The Intercity transport service was adequate. Nothing exceptional but got the job done.
user_255,job_479,5.0,
user_780,job_271,5.0,
user_783,job_6,2.0,Reasonable quality work. Some aspects of the Home chef services could be better.
user_568,job_35,4.0,
user_214,job_302,4.0,
user_494,job_248,5.0,
user_232,job_9,5.0,Excellent communication and service. Best handcrafts professional in M'Sila.
user_662,job_224,4.0,Very pleased with the results. Expert in Bicycle repair with fair pricing.
user_193,job_94,4.0,Very satisfied with the Irrigation system installation service. Fast and efficient.
user_81,job_97,3.0,
user_553,job_353,,
user_764,job_177,1.0,
user_960,job_459,,
user_662,job_404,4.0,Excellent service for Computer skills training. Very professional and punctual.
user_28,job_350,2.0,
user_377,job_341,4.0,Great work in Relizane! Would recommend to others looking for beauty & wellness services.
user_688,job_419,4.0,
user_701,job_195,,
user_779,job_33,1.0,
user_591,job_19,3.0,Completed the job as required. Standard home services service.
user_188,job_411,,
user_59,job_469,4.0,
user_514,job_243,,
user_992,job_31,5.0,
user_217,job_364,5.0,
user_244,job_337,5.0,Excellent service for Massage therapy. Very professional and punctual.
user_977,job_396,5.0,
user_627,job_29,4.0,Excellent service for Traditional bread baking. Very professional and punctual.
user_586,job_48,5.0,Very pleased with the results. Expert in Henna art with fair pricing.
user_58,job_365,4.0,
user_447,job_95,5.0,
user_911,job_76,,
user_328,job_286,,
user_99,job_349,,
user_567,job_128,,
user_685,job_187,5.0,Very satisfied with the Electronics repair service. Fast and efficient.
user_999,job_409,,
user_390,job_358,,
user_479,job_154,,
user_985,job_341,2.0,
user_585,job_396,3.0,Decent work but took longer than expected for Plant care completion.
user_800,job_139,3.0,The Electronics repair service was adequate. Nothing exceptional but got the job done.
user_465,job_463,5.0,
user_491,job_236,3.0,Service was as expected. Neither impressive nor disappointing.
user_724,job_177,5.0,
user_883,job_437,,
user_92,job_308,4.0,
user_770,job_349,4.0,Great work in El Meniaa! Would recommend to others looking for events & celebrations services.
user_866,job_257,,
user_774,job_290,3.0,Average work for food & cuisine. Could improve on timeliness.
user_554,job_224,3.0,
user_652,job_191,4.0,Excellent communication and service. Best food & cuisine professional in In Guezzam.
user_850,job_49,,
user_887,job_122,3.0,The Traditional carpet making service was adequate. Nothing exceptional but got the job done.
user_584,job_442,5.0,The quality of work was outstanding. I'll definitely hire again for Fruit picking.
user_476,job_70,,
user_666,job_381,3.0,
user_43,job_111,,
user_908,job_294,3.0,
user_385,job_152,4.0,
user_325,job_131,5.0,Professional and courteous. Completed the Electrical installations work perfectly.
user_475,job_484,4.0,
user_290,job_189,4.0,Excellent communication and service. Best events & celebrations professional in Chlef.
user_721,job_462,5.0,
user_688,job_363,5.0,
user_608,job_447,5.0,
user_233,job_8,4.0,
user_528,job_420,,
user_556,job_245,2.0,
user_962,job_282,4.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_962,job_225,,
user_493,job_357,3.0,Completed the job as required. Standard agriculture & gardening service.
user_305,job_135,1.0,Not worth the price. Better teaching & education services available in Oran.
user_422,job_391,2.0,Acceptable service in Laghouat. Some minor issues but overall okay.
user_425,job_6,2.0,
user_166,job_230,4.0,
user_736,job_163,,
user_535,job_211,,
user_291,job_446,5.0,Very satisfied with the Home appliance repair service. Fast and efficient.
user_665,job_410,,
user_744,job_97,5.0,Excellent communication and service. Best digital services professional in Mascara.
user_355,job_210,4.0,
user_536,job_473,2.0,
user_693,job_376,3.0,Service was as expected. Neither impressive nor disappointing.
user_592,job_493,5.0,Excellent service for Moving assistance. Very professional and punctual.
user_167,job_301,,
user_887,job_6,3.0,
user_591,job_96,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_485,job_58,2.0,Service was as expected. Neither impressive nor disappointing.
user_711,job_169,5.0,Great work in Biskra! Would recommend to others looking for food & cuisine services.
user_186,job_426,3.0,
user_984,job_265,,
